No.,Bout ID,Boxer,Date,Venue,ID,WeeklyID,lnRPurse,RPurse,Purse,RichA,Losers,DOB,Age,,weight,,RDS,TFights,Wins,KO,Losses,L-KO,Draws,OTFights,OWins,OKO,,OLosses,OL-KO,ODraws,,,,,NeverKO,ORecentKO,ORecentKOsq,Debut,ODebut,WinPerDiff,Rematch,Unify,W-Title,T-Belt,R-Title,R-Belt,Eliminator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1294,"Valenzuela, Rafael",2013.11.14,Florentine Gardens,2362,141,7.65350876,2108.029197,2000,0,0,81.11.28,32,,180,,6,9,8,1,1,1,0,5,5,4,,0,0,0,,,,,0,1,1,0,0,-11.11111111,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,1295,"Huerta, Charles",2013.11.16,Citizens Bank Arena,1062,141,8.346655941,4216.058394,4000,0,0,86.08.07,27.25,,126,,8,21,18,11,3,1,0,17,13,3,,2,0,2,,,,,0,5,25,0,0,9.243697479,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1295,"Arellano, Jonathan",2013.11.16,Citizens Bank Arena,107,141,8.464438976,4743.065693,4500,0,0,87.07.17,26.33333333,,126,,8,17,13,3,2,0,2,21,18,11,,3,1,0,,,,,0,1,1,0,0,-9.243697479,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1296,"DeLoach, Justin L.",2013.11.16,Citizens Bank Arena,537,141,7.365826688,1581.021898,1500,0,0,94.02.12,19.75,,154.75,,4,5,5,3,0,0,0,2,1,0,,1,1,0,,,,,1,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1296,"Hill, Robert",2013.11.16,Citizens Bank Arena,1029,141,7.365826688,1581.021898,1500,0,1,90.05.07,23.5,,154.5,,4,2,1,0,1,1,0,5,5,3,,0,0,0,,,,,0,1,1,0,0,-50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1297,"Funez, Juan",2013.11.16,Citizens Bank Arena,745,141,7.365826688,1581.021898,1500,0,0,93.10.16,20.08333333,,126.5,,10,2,2,1,0,0,0,4,1,0,,3,1,0,,,,,1,0,0,0,0,75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1297,"Gonzalez, Carlos",2013.11.16,Citizens Bank Arena,846,141,7.142683136,1264.817518,1200,0,1,88.05.22,25.5,,129,,10,4,1,0,3,1,0,2,2,1,,0,0,0,,,,,0,1,1,0,0,-75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1298,"Livingston, DonYil",2013.11.16,Citizens Bank Arena,1233,141,8.058973868,3162.043796,3000,0,0,84.07.03,29.33333333,,158.5,,6,11,8,4,2,0,1,22,14,6,,6,1,2,,,,,0,7,49,0,0,9.090909091,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,1298,"Hirsch, Tony",2013.11.16,Citizens Bank Arena,1036,141,8.058973868,3162.043796,3000,0,0,84.02.14,29.75,,160,,6,22,14,6,6,1,2,11,8,4,,2,0,1,,,,,0,5,25,0,0,-9.090909091,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1299,"Gonzales, Brandon G.",2013.11.16,Citizens Bank Arena,839,141,9.956093853,21080.29197,20000,0,0,84.05.24,29.5,,167,,10,18,17,10,0,0,1,19,19,9,,0,0,0,,,,,0,1,1,0,0,-5.555555556,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,1300,"Mora, Sergio",2013.11.16,Citizens Bank Arena,1550,141,8.9752646,7905.109489,7500,0,0,79.12.04,33.9890411,,161.75,,8,29,24,7,3,0,2,35,26,24,,8,5,1,,,,,0,1,1,0,0,8.472906404,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,1300,"Nunez, Milton",2013.11.16,Citizens Bank Arena,1649,141,8.752121049,6324.087591,6000,0,0,79.09.25,34.16666667,,160,,8,35,26,24,8,5,1,29,24,7,,3,0,2,,,,,0,3,9,0,0,-8.472906404,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,1301,"Molina, John Jnr.",2013.11.16,Citizens Bank Arena,1522,141,9.668411781,15810.21898,15000,0,0,82.12.28,30.92328767,,141.75,,8,29,26,21,3,1,0,47,27,21,,20,16,0,,,,,0,4,16,0,0,32.2083639,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,1301,"Pimentel, Jorge",2013.11.16,Citizens Bank Arena,1788,141,8.752121049,6324.087591,6000,0,0,80.02.02,33.75,,142,,8,47,27,21,20,16,0,29,26,21,,3,1,0,,,,,0,1,1,0,0,-32.2083639,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,1302,"Molina, Oscar",2013.11.16,Citizens Bank Arena,1523,141,8.213124548,3689.051095,3500,0,0,90.01.02,23.83333333,,153.75,,6,7,7,6,0,0,0,10,6,2,,4,3,0,,,,,0,5,25,0,0,40,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1303,"Rodriguez, Edwin",2013.11.16,Citizens Bank Arena,1950,141,13.86811686,1054014.599,1000000,1,0,85.05.05,28.5,,167.75,,12,24,24,16,0,0,0,26,26,14,,0,0,0,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1303,"Ward, Andre",2013.11.16,Citizens Bank Arena,2455,141,14.50997074,2002627.737,1900000,1,0,84.02.23,29.75,,170,,12,26,26,14,0,0,0,24,24,16,,0,0,0,,,,,0,1,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,1304,"Barragan, David",2013.11.21,Crowne Plaza Hotel,160,142,7.365826688,1581.021898,1500,0,0,90.06.08,23.41666667,,151,,6,7,6,3,0,0,1,29,9,4,,19,6,1,,,,,0,19,361,0,0,54.67980296,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,1304,"Brambila, Arthur",2013.11.21,Crowne Plaza Hotel,250,142,7.876652311,2635.036496,2500,0,1,79.08.17,34.25,,151,,6,29,9,4,19,6,1,7,6,3,,0,0,1,,,,,0,2,4,0,0,-54.67980296,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,1305,"Hoskins, Kevin",2013.11.21,Crowne Plaza Hotel,1053,142,7.876652311,2635.036496,2500,0,0,90.10.12,23.08333333,,128,,6,9,7,5,2,2,0,17,12,3,,3,1,2,,,,,0,2,4,0,0,7.189542484,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,1305,"Garcia, Aaron",2013.11.21,Crowne Plaza Hotel,763,142,7.365826688,1581.021898,1500,0,0,82.06.14,31.41666667,,128,,6,17,12,3,3,1,2,9,7,5,,2,2,0,,,,,0,2,4,0,0,-7.189542484,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,1306,"Smalls, Prince",2013.11.21,Crowne Plaza Hotel,2167,142,6.96036158,1054.014599,1000,0,1,95.08.22,18.25,,134,,4,2,1,0,0,0,1,23,8,5,,15,6,0,,,,,0,4,16,0,0,15.2173913,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,1306,"Cupol, Pablo",2013.11.21,Crowne Plaza Hotel,485,142,7.490989831,1791.824818,1700,0,1,87.08.17,26.25,,130,,4,23,8,5,15,6,0,2,1,0,,0,0,1,,,,,1,0,0,0,0,-15.2173913,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,1307,"Santillan, Giovanni",2013.11.22,Doubletree Hotel,2087,142,8.464438976,4743.065693,4500,0,0,91.12.04,21.9890411,,146,,8,10,10,6,0,0,0,12,10,7,,2,1,0,,,,,0,3,9,0,0,16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1307,"Balasi, Michael",2013.11.22,Doubletree Hotel,147,142,8.346655941,4216.058394,4000,0,0,81.02.22,32.75,,145.5,,8,12,10,7,2,1,0,10,10,6,,0,0,0,,,,,0,1,1,0,0,-16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,1308,"Goslee, Justin",2013.11.22,Doubletree Hotel,879,142,7.65350876,2108.029197,2000,0,0,85.06.29,28.41666667,,330,,4,2,2,2,0,0,0,1,0,0,,0,0,1,,,,,1,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,1308,"Davenport, Justin",2013.11.22,Doubletree Hotel,496,142,7.365826688,1581.021898,1500,0,1,85.04.01,28.58333333,,258,,4,1,0,0,0,0,1,2,2,2,,0,0,0,,,,,0,1,1,0,0,-100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,1309,"Torres, Javier",2013.11.22,Doubletree Hotel,2310,142,7.365826688,1581.021898,1500,0,0,88.05.14,25.5,,229,,4,6,5,3,0,0,1,15,3,1,,11,3,1,,,,,0,5,25,0,0,63.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1309,"Howard, Kevin",2013.11.22,Doubletree Hotel,1056,142,7.365826688,1581.021898,1500,0,1,78.09.11,35.16666667,,261,,4,15,3,1,11,3,1,6,5,3,,0,0,1,,,,,0,2,4,0,0,-63.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,1310,"Reyes, Artemio",2013.11.22,Doubletree Hotel,1878,142,8.752121049,6324.087591,6000,0,0,86.09.22,27.16666667,,146,,8,22,20,16,2,1,0,19,12,9,,7,3,0,,,,,0,4,16,0,0,27.75119617,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1310,"Reza, Francisco J.",2013.11.22,Doubletree Hotel,1894,142,8.346655941,4216.058394,4000,0,0,85.06.22,28.41666667,,148,,8,19,12,9,7,3,0,22,20,16,,2,1,0,,,,,0,1,1,0,0,-27.75119617,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1311,"Roman, Jose Javier",2013.11.22,Doubletree Hotel,1982,142,8.464438976,4743.065693,4500,0,0,88.02.29,25.75,,137,,6,16,14,11,1,0,1,15,12,7,,3,1,0,,,,,0,5,25,0,0,7.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,1312,"Martirosyan, Vatch",2013.11.23,Hollywood Park Casino,1411,142,6.96036158,1054.014599,1000,0,0,92.04.12,21.58333333,,143,,4,1,1,0,0,0,0,2,1,0,,1,0,0,,,,,1,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,1312,"Meraz, Carlos",2013.11.23,Hollywood Park Casino,1486,142,6.96036158,1054.014599,1000,0,1,87.01.03,26.83333333,,144,,4,2,1,0,1,0,0,1,1,0,,0,0,0,,,,,1,0,0,0,0,-50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,1313,"Slaughter, Antton",2013.12.06,Sam's Town,2165,143,7.65350876,2108.029197,2000,0,0,89.05.07,24.51643836,,130,,6,6,4,1,1,1,1,11,8,4,,2,1,1,,,,,0,2,4,0,0,-6.060606061,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,1314,"Holifield, Charvis B.",2013.12.06,Sam's Town,1039,143,6.96036158,1054.014599,1000,0,1,84.12.04,29.00547945,,139.5,,4,0,0,0,0,0,0,2,1,1,,1,1,0,,,,,0,2,4,1,0,-50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1314,"Quesada, Richard C.",2013.12.06,Sam's Town,1817,143,6.96036158,1054.014599,1000,0,1,88.11.10,25.01643836,,142,,4,2,1,1,1,1,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,1315,"Rein, Brady",2013.12.06,Sam's Town,1873,143,6.96036158,1054.014599,1000,0,0,86.04.10,27.59977169,,159,,4,3,2,2,1,0,0,1,1,0,,0,0,0,,,,,1,0,0,0,0,-33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,1315,"McCain, Rashawn A.",2013.12.06,Sam's Town,1423,143,6.96036158,1054.014599,1000,0,0,87.08.26,26.26643836,,154,,4,1,1,0,0,0,0,3,2,2,,1,0,0,,,,,0,2,4,0,0,33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,1316,"Stultz, Bronson",2013.12.06,Sam's Town,2230,143,6.96036158,1054.014599,1000,0,0,86.04.20,27.59977169,,147,,4,1,1,1,0,0,0,3,1,1,,2,0,0,,,,,0,3,9,0,0,66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,1316,"Lopez, Wilberth A.",2013.12.06,Sam's Town,1285,143,6.96036158,1054.014599,1000,0,1,95.02.02,18.76643836,,141,,4,3,1,1,2,0,0,1,1,1,,0,0,0,,,,,0,1,1,0,0,-66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,1317,"Ramirez, Yosigey",2013.12.06,Sam's Town,1849,143,7.142683136,1264.817518,1200,0,1,90.03.10,23.68310502,,107,,6,3,0,0,1,0,2,6,5,0,,1,0,0,,,,,1,0,0,0,0,-83.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,1318,"Santana, Francisco",2013.12.06,Chumash Casino,2077,143,8.569799492,5270.072993,5000,0,0,86.05.18,27.51643836,,148,,10,21,17,8,3,1,1,40,33,19,,6,4,1,,,,,0,11,121,0,0,-1.547619048,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,1318,"Alcine, Joachim",2013.12.06,Chumash Casino,46,143,8.832163757,6851.094891,6500,0,0,76.03.24,37.68310502,,148,,10,40,33,19,6,4,1,21,17,8,,3,1,1,,,,,0,3,9,0,0,1.547619048,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,1319,"Calles, Henry Jnr.",2013.12.06,Chumash Casino,307,143,6.737218028,843.2116788,800,0,1,77.01.27,36.84977169,,175,,4,1,0,0,0,0,1,1,0,0,,0,0,1,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,1319,"Ledic, Zlatko",2013.12.06,Chumash Casino,1210,143,6.737218028,843.2116788,800,0,1,83.08.03,30.26643836,,177,,4,1,0,0,0,0,1,1,0,0,,0,0,1,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,1320,"Kayode, Lateef O.",2013.12.06,Chumash Casino,1152,143,8.058973868,3162.043796,3000,0,0,83.03.03,30.68310502,,216,,6,18,18,14,0,0,0,55,21,20,,33,26,1,,,,,0,3,9,0,0,61.81818182,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,1321,"Nugaev, Rustam R.",2013.12.06,Chumash Casino,1648,143,8.058973868,3162.043796,3000,0,0,82.09.29,31.18310502,,137,,8,32,25,15,6,0,1,26,12,2,,11,5,3,,,,,0,6,36,0,0,31.97115385,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1321,"Hermosillo, Mario M.",2013.12.06,Chumash Casino,973,143,8.058973868,3162.043796,3000,0,1,86.12.18,26.96712329,,139,,8,26,12,2,11,5,3,32,25,15,,6,0,1,,,,,0,1,1,0,0,-31.97115385,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1322,"Prado, Eric",2013.12.06,Chumash Casino,1803,143,6.96036158,1054.014599,1000,0,1,90.12.30,22.93424658,,146,,4,7,2,0,4,1,1,10,2,0,,7,5,1,,,,,1,0,0,0,0,8.571428571,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,1323,"Chicas, Jonathan",2013.12.07,Redwood City,390,143,7.548148245,1897.226277,1800,0,0,88.11.27,25.01917808,,142,,6,12,11,4,1,1,0,25,13,10,,11,6,1,,,,,0,8,64,0,0,39.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,1323,"Armenta, Rodolfo",2013.12.07,Redwood City,112,143,7.490989831,1791.824818,1700,0,0,84.08.24,29.26917808,,143,,6,25,13,10,11,6,1,12,11,4,,1,1,0,,,,,0,5,25,0,0,-39.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1324,"Pinell, Ricardo",2013.12.07,Redwood City,1790,143,7.548148245,1897.226277,1800,0,0,85.10.31,28.10251142,,158,,6,7,5,4,1,1,1,30,9,4,,20,6,1,,,,,0,20,400,0,0,41.42857143,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,1324,"Brambila, Arthur",2013.12.07,Redwood City,250,143,7.876652311,2635.036496,2500,0,1,79.08.17,34.26917808,,156,,6,30,9,4,20,6,1,7,5,4,,1,1,1,,,,,0,2,4,0,0,-41.42857143,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1325,"Johnson, Anthony",2013.12.07,Redwood City,1110,143,7.365826688,1581.021898,1500,0,0,83.05.02,30.51917808,,177,,6,6,6,2,0,0,0,31,13,5,,16,6,2,,,,,0,12,144,0,0,58.06451613,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1325,"Contreras, Alfredo",2013.12.07,Redwood City,433,143,7.876652311,2635.036496,2500,0,1,85.03.22,28.68584475,,176.25,,6,31,13,5,16,6,2,6,6,2,,0,0,0,,,,,0,1,1,0,0,-58.06451613,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,1326,"Vences, Andy",2013.12.07,Redwood City,2409,143,7.365826688,1581.021898,1500,0,0,91.05.28,22.51917808,,131,,4,5,5,2,0,0,0,10,3,2,,4,0,3,,,,,0,2,4,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1326,"Capaceta, Victor",2013.12.07,Redwood City,327,143,7.365826688,1581.021898,1500,0,1,92.09.21,21.18584475,,129,,4,10,3,2,4,0,3,5,5,2,,0,0,0,,,,,0,3,9,0,0,-70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1327,"Escalante, Bruno",2013.12.07,Redwood City,625,143,8.346655941,4216.058394,4000,0,0,88.10.06,25.10251142,,114,,10,12,10,5,1,0,1,13,9,3,,3,1,1,,,,,0,8,64,0,0,14.1025641,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,1327,"Ruiz, Michael A.",2013.12.07,Redwood City,2028,143,8.569799492,5270.072993,5000,0,0,89.04.26,24.60251142,,115,,10,13,9,3,3,1,1,12,10,5,,1,0,1,,,,,0,2,4,0,0,-14.1025641,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1328,"Price, Darwin O.",2013.12.07,Redwood City,1807,143,7.548148245,1897.226277,1800,0,0,89.08.15,24.26917808,,143,,4,3,3,2,0,0,0,3,0,0,,2,0,1,,,,,1,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,1328,"Guzman, Vicente",2013.12.07,Redwood City,928,143,7.222725844,1370.218978,1300,0,1,83.03.07,30.68584475,,143.5,,4,3,0,0,2,0,1,3,3,2,,0,0,0,,,,,0,1,1,0,0,-100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,1329,"Lopez, Josesito",2013.12.13,Fantasy Springs,1265,144,10.51570964,36890.51095,35000,0,0,84.07.19,29.36890486,,146,,10,36,30,18,6,2,0,35,24,11,,9,2,2,,,,,0,3,9,0,0,14.76190476,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1330,"Vargas, Francisco J.",2013.12.13,Fantasy Springs,2374,144,9.668411781,15810.21898,15000,0,0,84.12.25,28.96707837,,129,,10,18,17,13,0,0,1,20,18,5,,2,0,0,,,,,0,7,49,0,0,4.444444444,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
